district,party,name,descriptor,year,office,state,cand_key,office_level,bio_in_office,bio_prior_candidacy
,REP,Joe Trillo,former state representative (running as an independent),2018,Governor,RI,trillo j,2,1,0
,REP,John Hazen White,businessman,2018,Governor,RI,white j,0,0,0
,REP,Bill Gilbert,chairman of the Moderate Party of Rhode Island and nominee for lieutenant governor in 2014,2018,Governor,RI,gilbert b,0,0,1
,IND,Luis Daniel Muñoz,physician and community organizer,2018,Governor,RI,munoz l,0,0,0
,IND,Joe Trillo,former Republican state representative,2018,Governor,RI,trillo j,2,1,0
,IND,Matt Brown,former Secretary of State of Rhode Island (running as a Democrat),2018,Governor,RI,brown m,3,0,0
,IND,Anne Armstrong (Compassion Party),cannabis activist,2018,Governor,RI,party a,0,0,0
,REP,Henry McMaster,"incumbent governor   Running mate: Pamela Evette , businesswoman",2018,Governor,SC,mcmaster h,3,0,0
,REP,Pamela Evette,businesswoman,2018,Governor,SC,evette p,0,0,0
,REP,Tom Davis,state senator,2018,Governor,SC,davis t,2,0,0
,REP,Jeff Duncan,U.S. representative,2018,Governor,SC,duncan j,4,1,0
,REP,Mikee Johnson,businessman and former chairman of the South Carolina Chamber of Commerce (endorsed Catherine Templeton),2018,Governor,SC,johnson m,0,0,0
,REP,Tim Scott,U.S. senator,2018,Governor,SC,scott t,4,0,0
,REP,Joe Taylor,former South Carolina secretary of commerce,2018,Governor,SC,taylor j,0,0,0
,REP,Billy Wilkins,former chief judge of the United States Court of Appeals for the Fourth Circuit,2018,Governor,SC,wilkins b,1,0,0
,REP,Alan Wilson,attorney general ( ran for re-election ),2018,Governor,SC,wilson a,3,0,0
,DEM,James Smith,"state representative  Running mate: Mandy Powers Norrell , state representative",2018,Governor,SC,smith j,2,1,0
,DEM,Mandy Powers Norrell,state representative,2018,Governor,SC,norrell m,2,1,0
,DEM,Steve Benjamin,Mayor of Columbia,2018,Governor,SC,benjamin s,1,0,0
,DEM,Marlon Kimpson,state senator,2018,Governor,SC,kimpson m,2,0,0
,DEM,Inez Tenenbaum,"former State Superintendent of Education , former chair of the Consumer Product Safety Commission and nominee for the U.S. Senate in 2004",2018,Governor,SC,tenenbaum i,0,0,1
,IND,Anderson,"City Councilman, candidate for SC-03 in 2006 and write-in candidate for SC-05 in 2017",2018,Governor,SC,anderson,1,0,1
,IND,American Party,"), medication researcher,  nomination declined by the American Party  Running mate: James Cartee, theater director",2018,Governor,SC,party a,0,0,0
,IND,Running mate: James Cartee,theater director,2018,Governor,SC,cartee r,0,0,0
,REP,Marty Jackley,Attorney General of South Dakota,2018,Governor,SD,jackley m,3,0,0
,REP,Kristi Noem,"U.S. representative, former state representative",2018,Governor,SD,noem k,4,1,0
,REP,Matt Michels,lieutenant governor of South Dakota,2018,Governor,SD,michels m,3,0,0
,REP,Mark Mickelson,Speaker of the South Dakota House of Representatives,2018,Governor,SD,mickelson m,2,1,0
,DEM,Billie Sutton,Minority Leader of the South Dakota Senate,2018,Governor,SD,sutton b,2,0,0
,DEM,Stephanie Herseth Sandlin,former U.S. representative,2018,Governor,SD,sandlin s,4,1,0
,DEM,Mike Huether,mayor of Sioux Falls,2018,Governor,SD,huether m,1,0,0
,DEM,U.S. Senator,in 2002,2018,Governor,SD,senator u,0,0,0
,DEM,Lora Hubbel,"former state representative , Republican candidate for governor in 2014",2018,Governor,SD,hubbel l,2,1,1
,IND,Lora Hubbel,"former state representative , Republican candidate for governor in 2014",2018,Governor,SD,hubbel l,2,1,1
,IND,Mike Huether,mayor of Sioux Falls,2018,Governor,SD,huether m,1,0,0
,REP,Bill Lee,businessman,2018,Governor,TN,lee b,0,0,0
,REP,Mae Beavers,former state senator   (unsuccessfully ran for Wilson County mayor),2018,Governor,TN,beavers m,2,0,0
,REP,Mark Green,state senator (successfully ran in Tennessee's 7th congressional district ),2018,Governor,TN,green m,2,0,0
,REP,Marsha Blackburn,U.S. representative ( successfully ran for the U.S. Senate),2018,Governor,TN,blackburn m,4,1,0
,REP,Tim Burchett,mayor of Knox County ( successfully ran in Tennessee's 2nd congressional district ),2018,Governor,TN,burchett t,1,0,0
,REP,Joe Carr,"former state representative , perennial candidate",2018,Governor,TN,carr j,2,1,0
,REP,Bob Corker,U.S. senator,2018,Governor,TN,corker b,4,0,0
,REP,Stephen Fincher,former U.S. representative,2018,Governor,TN,fincher s,4,1,0
,REP,Alberto Gonzales,dean of the Belmont University School of Law and former U.S. attorney general,2018,Governor,TN,gonzales a,3,0,0
,REP,Bill Hagerty,United States Ambassador to Japan and former Tennessee cabinet official,2018,Governor,TN,hagerty b,0,0,0
,REP,Tre Hargett,Tennessee Secretary of State,2018,Governor,TN,hargett t,3,0,0
,REP,Rob Mitchell,Rutherford County property assessor,2018,Governor,TN,mitchell r,0,0,0
,REP,Mark Norris,"majority leader of the Tennessee Senate , appointed as judge to the United States District Court for the Western District of Tennessee",2018,Governor,TN,norris m,2,0,0
,REP,Andy Ogles,director of Tennessee chapter of Americans for Prosperity  (successfully ran for mayor of Maury County ),2018,Governor,TN,ogles a,0,0,0
,REP,Ron Ramsey,former lieutenant governor of Tennessee and candidate for governor of Tennessee in 2010,2018,Governor,TN,ramsey r,3,0,1
,DEM,Karl Dean,"former mayor of Nashville , 2007–2015",2018,Governor,TN,dean k,1,0,0
,DEM,Andy Berke,mayor of Chattanooga and former state senator,2018,Governor,TN,berke a,2,0,0
,DEM,Nashville,in 2015,2018,Governor,TN,nashville,0,0,0
,IND,Chad Riden,comedian (Independent),2018,Governor,TN,riden c,0,0,0
,IND,TN-03,in 2016,2018,Governor,TN,tn,0,0,0
,REP,Greg Abbott,incumbent governor and former Texas attorney general,2018,Governor,TX,abbott g,3,0,0
,REP,Dan Patrick,lieutenant governor of Texas (running for re-election),2018,Governor,TX,patrick d,3,0,0
,REP,Joe Straus,speaker of the Texas House of Representatives,2018,Governor,TX,straus j,2,1,0
,DEM,Lupe Valdez,former Dallas County sheriff,2018,Governor,TX,valdez l,1,0,0
,DEM,Travis County,Commission in 2014,2018,Governor,TX,county t,0,0,0
,DEM,Rafael Anchia,state representative,2018,Governor,TX,anchia r,2,1,0
,DEM,Dwight Boykins,Houston city councilman,2018,Governor,TX,boykins d,1,0,0
,DEM,Joaquín Castro,U.S. representative,2018,Governor,TX,castro j,4,1,0
,DEM,2014,( running for lieutenant governor ),2018,Governor,TX,,0,0,0
,DEM,Wendy Davis,former state senator and nominee in 2014,2018,Governor,TX,davis w,2,0,0
,DEM,Pete Gallego,former U.S. representative,2018,Governor,TX,gallego p,4,1,0
,DEM,Eva Longoria,actress and political activist,2018,Governor,TX,longoria e,0,0,0
,DEM,Jack Martin,CEO of Hill+Knowlton Strategies,2018,Governor,TX,martin j,0,0,0
,DEM,Trey Martinez Fischer,former state representative,2018,Governor,TX,fischer t,2,1,0
,DEM,William McRaven,"chancellor of the University of Texas System , retired Navy admiral and former commander of the United States Special Operations Command",2018,Governor,TX,mcraven w,0,0,0
,DEM,Michael Sorrell,president of Paul Quinn College,2018,Governor,TX,sorrell m,0,0,0
,DEM,Allen Vaught,former state representative,2018,Governor,TX,vaught a,2,1,0
,REP,Phil Scott,incumbent governor,2018,Governor,VT,scott p,3,0,0
,DEM,Christine Hallquist,CEO of Vermont Electric Cooperative,2018,Governor,VT,hallquist c,0,0,0
,IND,Trevor Barlow,"business and startup executive and founder, coach, as well as community and nonprofit board volunteer",2018,Governor,VT,barlow t,0,0,0
,IND,Cris Ericson,activist and perennial candidate also ran for congress.,2018,Governor,VT,ericson c,0,0,0
,IND,United States Navy,"veteran, and Vermont Air National Guard",2018,Governor,VT,navy u,0,0,0
,IND,Stephen Marx,environmentalist,2018,Governor,VT,marx s,0,0,0
,IND,Vermont Army National Guard,and school teacher,2018,Governor,VT,guard v,0,0,0
,REP,Sun Prairie,in 2007,2018,Governor,WI,prairie s,0,0,0
,REP,Scott Walker,incumbent governor,2018,Governor,WI,walker s,3,0,0
,REP,Rebecca Kleefisch,incumbent lieutenant governor,2018,Governor,WI,kleefisch r,3,0,0
,DEM,Tony Evers,Superintendent of Public Instruction of Wisconsin (2009–2019),2018,Governor,WI,evers t,3,0,0
,DEM,Mike Crute,liberal talk radio broadcaster  ( endorsed McCabe ),2018,Governor,WI,crute m,0,0,0
,DEM,Michele Doolan,businesswoman  ( endorsed Flynn ),2018,Governor,WI,doolan m,0,0,0
,DEM,Andy Gronik,businessman   ( remained on ballot; endorsed Roys ),2018,Governor,WI,gronik a,0,0,0
,DEM,CA-18,in 2016  ( endorsed Flynn ),2018,Governor,WI,ca,0,0,0
,DEM,Kurt Kober,businessman    ( ran for lieutenant governor ),2018,Governor,WI,kober k,0,0,0
,DEM,Jeff Rumbaugh,disability rights activist  ( endorsed McCabe ),2018,Governor,WI,rumbaugh j,0,0,0
,DEM,Dana Wachs,state representative  ( remained on ballot; endorsed Evers ),2018,Governor,WI,wachs d,2,1,0
,DEM,Chris Abele,Milwaukee County Executive,2018,Governor,WI,abele c,1,0,0
,DEM,Mark Bakken,businessman,2018,Governor,WI,bakken m,0,0,0
,DEM,Peter Barca,state representative and former U.S. representative,2018,Governor,WI,barca p,4,1,0
,DEM,Tom Barrett,"mayor of Milwaukee , former U.S. representative, nominee for governor in 2010 and 2012 , and candidate in 2002",2018,Governor,WI,barrett t,4,1,1
,DEM,John T. Chisholm,Milwaukee County District Attorney ( endorsed Flynn ),2018,Governor,WI,chisholm j,1,0,0
,DEM,Timothy Cullen,former state senator,2018,Governor,WI,cullen t,2,0,0
,DEM,Katherine Gehl,former president and CEO of Gehl Foods,2018,Governor,WI,gehl k,0,0,0
,DEM,Gordon Hintz,minority leader of the State Assembly,2018,Governor,WI,hintz g,2,0,0
,DEM,Brett Hulsey,former state representative and candidate for governor in 2014,2018,Governor,WI,hulsey b,2,1,1
,DEM,Ron Kind,U.S. representative,2018,Governor,WI,kind r,4,1,0
,DEM,James Kreuser,Kenosha County executive,2018,Governor,WI,kreuser j,1,0,0
,DEM,Joe Parisi,Dane County executive,2018,Governor,WI,parisi j,1,0,0
,DEM,Mark Pocan,U.S. representative,2018,Governor,WI,pocan m,4,1,0
,DEM,Jennifer Shilling,Democratic leader of the State Senate,2018,Governor,WI,shilling j,2,0,0
,DEM,Mandela Barnes,"former state representative, and candidate for state senate in 2016",2018,Governor,WI,barnes m,2,1,1
,DEM,Wisconsin Libertarian Party,and Libertarian nominee for the U.S. Senate in 2016,2018,Governor,WI,party w,0,0,1
,DEM,Patrick Baird,U.S. Navy veteran,2018,Governor,WI,baird p,0,0,0
,DEM,Nick De Leon,pastor (endorsed Democrat Matt Flynn),2018,Governor,WI,leon n,0,0,0
,IND,Maggie Turnbull,astrobiologist,2018,Governor,WI,turnbull m,0,0,0
,IND,Wil Losch,Turnbull's running mate,2018,Governor,WI,losch w,0,0,0
,REP,Mark Gordon,Wyoming state treasurer,2018,Governor,WY,gordon m,3,0,0
,REP,Bill Dahlin,businessman,2018,Governor,WY,dahlin b,0,0,0
,REP,Foster Friess,businessman and activist,2018,Governor,WY,friess f,0,0,0
,REP,Sam Galeotos,businessman,2018,Governor,WY,galeotos s,0,0,0
,REP,Harriet Hageman,attorney and former Liz Cheney campaign advisor,2018,Governor,WY,hageman h,0,0,0
,REP,write-in,candidate for governor in 2010 and candidate for governor in 2014,2018,Governor,WY,writein,0,0,1
,REP,Rex Rammell,veterinarian and perennial candidate (ran for Constitution Party nomination),2018,Governor,WY,rammell r,0,0,0
,DEM,Mary Throne,former minority leader of the Wyoming House of Representatives,2018,Governor,WY,throne m,2,1,0
,DEM,James W. Byrd,state representative (ran for secretary of state),2018,Governor,WY,byrd j,2,1,0
,DEM,2016,(ran for mayor of Rock Springs ),2018,Governor,WY,,0,0,0
,DEM,Chris Rothfuss,minority leader of the Wyoming Senate and nominee for U.S. Senate in 2008,2018,Governor,WY,rothfuss c,2,0,1
,DEM,Milward Simpson,director of the Wyoming Nature Conservancy,2018,Governor,WY,simpson m,0,0,0
,DEM,Gary Trauner,businessman and nominee for U.S. House of Representatives in 2006 and 2008 ( ran for U.S. Senate ),2018,Governor,WY,trauner g,0,1,1
,IND,Rex Rammell,veterinarian and perennial candidate ( Constitution ),2018,Governor,WY,rammell r,0,0,0
,DEM,John Carney,incumbent governor of Delaware,2020,Governor,DE,carney j,3,0,0
,REP,Julianne Murray,attorney,2020,Governor,DE,murray j,0,0,0
,REP,Kevin Baron,veteran,2020,Governor,DE,baron k,0,0,0
,REP,Neil Shea,"brewer, U.S. Marine Corps veteran",2020,Governor,DE,shea n,0,0,0
,REP,Eric Holcomb,incumbent governor of Indiana,2020,Governor,IN,holcomb e,3,0,0
,REP,Suzanne Crouch,incumbent lieutenant governor,2020,Governor,IN,crouch s,3,0,0
,REP,Brian Roth,businessman,2020,Governor,IN,roth b,0,0,0
,REP,Curtis Hill,Attorney General of Indiana (running for re-election ),2020,Governor,IN,hill c,3,0,0
,DEM,Woody Myers,business executive and former Indiana Health Commissioner and New York City Health Commissioner,2020,Governor,IN,myers w,0,0,0
,DEM,Linda Lawson,former Minority Leader of the Indiana House of Representatives,2020,Governor,IN,lawson l,2,1,0
,DEM,Eddie Melton,state senator from the 3rd district,2020,Governor,IN,melton e,2,0,0
,DEM,Luke Messer,congressional staffer (endorsed Myers),2020,Governor,IN,messer l,0,0,0
,DEM,Pete Buttigieg,former mayor of South Bend and former 2020 presidential candidate,2020,Governor,IN,buttigieg p,1,0,0
,DEM,Joe Donnelly,former U.S. senator,2020,Governor,IN,donnelly j,4,0,0
,DEM,John R. Gregg,"former speaker of the Indiana House of Representatives , former state representative from the 45th district, and Democratic nominee for governor in 2012 and 2016",2020,Governor,IN,gregg j,2,1,1
,DEM,Christina Hale,state representative from the 87th district and nominee for lieutenant governor in 2016  ( running for Indiana's 5th Congressional district ),2020,Governor,IN,hale c,2,1,1
,DEM,Baron Hill,former U.S. representative from Indiana's 9th congressional district  (endorsed Myers),2020,Governor,IN,hill b,4,1,0
,DEM,Joe Hogsett,mayor of Indianapolis,2020,Governor,IN,hogsett j,1,0,0
,DEM,Karlee Macer,state representative from the 92nd district,2020,Governor,IN,macer k,2,1,0
,DEM,Thomas McDermott Jr.,mayor of Hammond  ( running for Indiana's 1st congressional district ),2020,Governor,IN,mcdermott t,1,0,0
,DEM,Jonathan Weinzapfel,former mayor of Evansville ( running for Attorney General ),2020,Governor,IN,weinzapfel j,1,0,0
,DEM,Indiana State Senate,in 2016 and for Indiana House of Representatives in 2018,2020,Governor,IN,senate i,2,1,0
,DEM,Grand Poobah,of the First Church of Cannabis of Indianapolis,2020,Governor,IN,poobah g,0,0,0
,REP,Mike Parson,incumbent governor of Missouri   and former state senator,2020,Governor,MO,parson m,3,0,0
,REP,Jay Ashcroft,Missouri Secretary of State,2020,Governor,MO,ashcroft j,3,0,0
,REP,Eric Greitens,former governor of Missouri,2020,Governor,MO,greitens e,3,0,0
,REP,University of Central Missouri,and Republican candidate for the U.S. Senate in 2018,2020,Governor,MO,missouri u,0,0,1
,DEM,Nicole Galloway,Missouri state auditor,2020,Governor,MO,galloway n,3,0,0
,DEM,Sly James,"former mayor of Kansas City, Missouri",2020,Governor,MO,james s,1,0,0
,DEM,Jason Kander,"former Missouri Secretary of State , Democratic nominee for U.S. Senate in 2016 , former candidate for Mayor of Kansas City in 2019",2020,Governor,MO,kander j,3,0,1
,DEM,Claire McCaskill,former U.S. senator,2020,Governor,MO,mccaskill c,4,0,0
,DEM,Scott Sifton,state senator from the 1st district and former state representative from the 96th district (endorsed Galloway),2020,Governor,MO,sifton s,2,1,0
,DEM,Rik Combs,U.S. Air Force veteran,2020,Governor,MO,combs r,0,0,0
,DEM,Mike Cooney,"lieutenant governor of Montana and former Secretary of State of Montana and candidate in 2000  Running mate: Casey Schreiner , minority leader of the Montana House of Representatives",2020,Governor,MT,cooney m,3,1,0
,DEM,Casey Schreiner,minority leader of the Montana House of Representatives,2020,Governor,MT,schreiner c,2,1,0
,DEM,Reilly Neill,former state representative,2020,Governor,MT,neill r,2,1,0
,DEM,Ryan Busse,businessman,2020,Governor,MT,busse r,0,0,0
,DEM,Wilmot Collins,mayor of Helena and former 2020 candidate for the U.S. Senate,2020,Governor,MT,collins w,1,0,1
,DEM,Montana's at-large congressional district,in 2018,2020,Governor,MT,district m,0,0,0
,DEM,Michael Punke,writer and former U.S. ambassador to the World Trade Organization,2020,Governor,MT,punke m,0,0,0
,DEM,Brian Schweitzer,former governor of Montana (endorsed Williams),2020,Governor,MT,schweitzer b,3,0,0
,DEM,Kathleen Williams,former state representative and nominee for Montana's at-large congressional district in 2018 ( running for the U.S. House ),2020,Governor,MT,williams k,2,1,1
,REP,Greg Gianforte,incumbent U.S. representative for Montana's at-large congressional district and nominee for governor of Montana in 2016,2020,Governor,MT,gianforte g,4,1,1
,REP,Kristen Juras,businesswoman and attorney,2020,Governor,MT,juras k,0,0,0
,REP,Gary Perry,former state senator,2020,Governor,MT,perry g,2,0,0
,REP,Corey Stapleton,"Secretary of State of Montana , candidate for governor of Montana in 2012 and candidate for the U.S. House in 2014 ( running for the U.S. House )",2020,Governor,MT,stapleton c,3,0,1
,REP,Matt Rosendale,Montana State Auditor and nominee for the U.S. Senate in 2018 ( running for the U.S. House ),2020,Governor,MT,rosendale m,3,0,1
,REP,Ryan Zinke,former United States Secretary of Interior and former U.S. representative for Montana's at-large congressional district,2020,Governor,MT,zinke r,4,1,0
,REP,Lyman Bishop,founder and CEO of Hoplite Armor  Running mate: John Nesper,2020,Governor,MT,bishop l,0,0,0
,REP,2016,and nominee for governor in 2012,2020,Governor,MT,,0,0,1
,DEM,Roy Cooper,incumbent governor,2020,Governor,NC,cooper r,3,0,0
